"","Pop","Sq.Ki.","Sq.Mi.","Pop.per.Sq.Ki.","Name","State"
"2040","3549",4298.3,1659.6,"0.8","Grant County","North Dakota "
"2041","3303",1835.1,708.5,"1.8","Griggs County","North Dakota "
"2042","3445",2932.7,1132.3,"1.2","Hettinger County","North Dakota "
"2043","3332",3500.8,1351.6,"1.0","Kidder County","North Dakota "
"2044","5383",2971.3,1147.2,"1.8","LaMoure County","North Dakota "
"2045","2847",2571.1,992.7,"1.1","Logan County","North Dakota "
"2046","6528",4854.2,1874.2,"1.3","McHenry County","North Dakota "
"2047","4021",2526,975.3,"1.6","McIntosh County","North Dakota "
"2048","6383",7102.2,2742.2,"0.9","McKenzie County","North Dakota "
"2049","10457",5466,2110.4,"1.9","McLean County","North Dakota "
"2050","9808",2707.7,1045.4,"3.6","Mercer County","North Dakota "
"2051","23700",4989.4,1926.4,"4.8","Morton County","North Dakota "
"2052","7021",4724.2,1824,"1.5","Mountrail County","North Dakota "
"2053","4410",2542.6,981.7,"1.7","Nelson County","North Dakota "
"2054","2381",1874,723.6,"1.3","Oliver County","North Dakota "
"2055","9238",2897.7,1118.8,"3.2","Pembina County","North Dakota "
"2056","5052",2636.4,1017.9,"1.9","Pierce County","North Dakota "
"2057","12681",3072.3,1186.2,"4.1","Ramsey County","North Dakota "
"2058","5921",2234.6,862.8,"2.6","Ransom County","North Dakota "
"2059","3160",2265.7,874.8,"1.4","Renville County","North Dakota "
"2060","18148",3721.6,1436.9,"4.9","Richland County","North Dakota "
"2061","12772",2337.6,902.5,"5.5","Rolette County","North Dakota "
"2062","4549",2224.3,858.8,"2.0","Sargent County","North Dakota "
"2063","2148",2517,971.8,"0.9","Sheridan County","North Dakota "
"2064","3761",2834,1094.2,"1.3","Sioux County","North Dakota "
"2065","907",3154.5,1218,"0.3","Slope County","North Dakota "
"2066","22832",3466.1,1338.3,"6.6","Stark County","North Dakota "
"2067","2420",1845.1,712.4,"1.3","Steele County","North Dakota "
"2068","22241",5753.7,2221.5,"3.9","Stutsman County","North Dakota "
"2069","3627",2655.7,1025.4,"1.4","Towner County","North Dakota "
"2070","8752",2232.4,861.9,"3.9","Traill County","North Dakota "
"2071","13840",3320.4,1282,"4.2","Walsh County","North Dakota "
"2072","57921",5213.6,2013,"11.1","Ward County","North Dakota "
"2073","5864",3292.8,1271.4,"1.8","Wells County","North Dakota "
"2074","21129",5362.7,2070.6,"3.9","Williams County","North Dakota "
"2075","10847115",106067.2,40952.6,"102.3","Ohio",NA
"2076","25371",1512.4,584,"16.8","Adams County","Ohio "
"2077","109755",1047.6,404.5,"104.8","Allen County","Ohio "
"2078","47507",1099.2,424.4,"43.2","Ashland County","Ohio "
"2079","99821",1820,702.7,"54.8","Ashtabula County","Ohio "
"2080","59549",1312.6,506.8,"45.4","Athens County","Ohio "
"2081","44585",1039.3,401.3,"42.9","Auglaize County","Ohio "
"2082","71074",1391.6,537.3,"51.1","Belmont County","Ohio "
"2083","34966",1273.8,491.8,"27.5","Brown County","Ohio "
"2084","291479",1210.3,467.3,"240.8","Butler County","Ohio "
"2085","26521",1022.2,394.7,"25.9","Carroll County","Ohio "
"2086","36019",1110.1,428.6,"32.4","Champaign County","Ohio "
"2087","147548",1036.1,400,"142.4","Clark County","Ohio "
"2088","150187",1170.8,452.1,"128.3","Clermont County","Ohio "
"2089","35415",1064.2,410.9,"33.3","Clinton County","Ohio "
"2090","108276",1379.3,532.5,"78.5","Columbiana County","Ohio "
"2091","35427",1461.1,564.1,"24.2","Coshocton County","Ohio "
"2092","47870",1042,402.3,"45.9","Crawford County","Ohio "
"2093","1412140",1186.9,458.3,"1189.7","Cuyahoga County","Ohio "
"2094","53619",1553.8,599.9,"34.5","Darke County","Ohio "
"2095","39350",1065.1,411.2,"36.9","Defiance County","Ohio "
"2096","66929",1146.2,442.5,"58.4","Delaware County","Ohio "
"2097","76779",659.2,254.5,"116.5","Erie County","Ohio "
"2098","103461",1309.9,505.7,"79.0","Fairfield County","Ohio "
"2099","27466",1053.1,406.6,"26.1","Fayette County","Ohio "
"2100","961437",1398.5,540,"687.5","Franklin County","Ohio "
"2101","38498",1053.7,406.8,"36.5","Fulton County","Ohio "
"2102","30954",1214.2,468.8,"25.5","Gallia County","Ohio "
"2103","81129",1046.7,404.1,"77.5","Geauga County","Ohio "
"2104","136731",1074.6,414.9,"127.2","Greene County","Ohio "
"2105","39024",1352.1,522,"28.9","Guernsey County","Ohio "
"2106","866228",1055.1,407.4,"821.0","Hamilton County","Ohio "
"2107","65536",1376.3,531.4,"47.6","Hancock County","Ohio "
"2108","31111",1218.1,470.3,"25.5","Hardin County","Ohio "
"2109","16085",1045.2,403.6,"15.4","Harrison County","Ohio "
"2110","29108",1078.8,416.5,"27.0","Henry County","Ohio "
"2111","35728",1433.1,553.3,"24.9","Highland County","Ohio "
"2112","25533",1095,422.8,"23.3","Hocking County","Ohio "
"2113","32849",1095.6,423,"30.0","Holmes County","Ohio "
"2114","56240",1277.1,493.1,"44.0","Huron County","Ohio "
"2115","30230",1088.6,420.3,"27.8","Jackson County","Ohio "
"2116","80298",1061,409.6,"75.7","Jefferson County","Ohio "
"2117","47473",1365.3,527.2,"34.8","Knox County","Ohio "
"2118","215499",591.1,228.2,"364.6","Lake County","Ohio "
"2119","61834",1179.6,455.4,"52.4","Lawrence County","Ohio "
"2120","128300",1778.1,686.5,"72.2","Licking County","Ohio "
"2121","42310",1187.5,458.5,"35.6","Logan County","Ohio "
"2122","271126",1275.8,492.6,"212.5","Lorain County","Ohio "
"2123","462361",881.6,340.4,"524.4","Lucas County","Ohio "
"2124","37068",1205,465.2,"30.8","Madison County","Ohio "
"2125","264806",1075.5,415.3,"246.2","Mahoning County","Ohio "
"2126","64274",1046,403.9,"61.4","Marion County","Ohio "
"2127","122354",1091.8,421.6,"112.1","Medina County","Ohio "
"2128","22987",1112.3,429.5,"20.7","Meigs County","Ohio "
"2129","39443",1199.9,463.3,"32.9","Mercer County","Ohio "
"2130","93182",1054.2,407,"88.4","Miami County","Ohio "
"2131","15497",1179.9,455.6,"13.1","Monroe County","Ohio "
"2132","573809",1195.8,461.7,"479.8","Montgomery County","Ohio "
"2133","14194",1081.8,417.7,"13.1","Morgan County","Ohio "
"2134","27749",1050.4,405.5,"26.4","Morrow County","Ohio "
"2135","82068",1721.4,664.6,"47.7","Muskingum County","Ohio "
"2136","11336",1033.5,399,"11.0","Noble County","Ohio "
"2137","40029",660.7,255.1,"60.6","Ottawa County","Ohio "
"2138","20488",1078.2,416.3,"19.0","Paulding County","Ohio "
"2139","31557",1062,410,"29.7","Perry County","Ohio "
"2140","48255",1300.6,502.2,"37.1","Pickaway County","Ohio "
"2141","24249",1143.5,441.5,"21.2","Pike County","Ohio "
"2142","142585",1275.4,492.4,"111.8","Portage County","Ohio "
"2143","40113",1100.3,424.8,"36.5","Preble County","Ohio "
"2144","33819",1253.3,483.9,"27.0","Putnam County","Ohio "
"2145","126137",1287.3,497,"98.0","Richland County","Ohio "
"2146","69330",1783.1,688.5,"38.9","Ross County","Ohio "
"2147","61963",1059.8,409.2,"58.5","Sandusky County","Ohio "
"2148","80327",1585.9,612.3,"50.7","Scioto County","Ohio "
"2149","59733",1426.1,550.6,"41.9","Seneca County","Ohio "
"2150","44915",1060.1,409.3,"42.4","Shelby County","Ohio "
"2151","367585",1492.3,576.2,"246.3","Stark County","Ohio "
"2152","514990",1069.2,412.8,"481.7","Summit County","Ohio "
"2153","227813",1595,615.8,"142.8","Trumbull County","Ohio "
"2154","84090",1470.1,567.6,"57.2","Tuscarawas County","Ohio "
"2155","31969",1131,436.7,"28.3","Union County","Ohio "
"2156","30464",1062.2,410.1,"28.7","Van Wert County","Ohio "
"2157","11098",1072.5,414.1,"10.3","Vinton County","Ohio "
"2158","113909",1035.7,399.9,"110.0","Warren County","Ohio "
"2159","62254",1645.3,635.2,"37.8","Washington County","Ohio "
"2160","101461",1438.5,555.4,"70.5","Wayne County","Ohio "
"2161","36956",1092.4,421.8,"33.8","Williams County","Ohio "
"2162","113269",1599,617.4,"70.8","Wood County","Ohio "
"2163","22254",1050.6,405.6,"21.2","Wyandot County","Ohio "
"2164","3145585",177877.4,68678.5,"17.7","Oklahoma",NA
"2165","18421",1491.1,575.7,"12.4","Adair County","Oklahoma "
"2166","6416",2244.8,866.7,"2.9","Alfalfa County","Oklahoma "
"2167","12778",2533.9,978.4,"5.0","Atoka County","Oklahoma "
"2168","6023",4699.5,1814.5,"1.3","Beaver County","Oklahoma "
"2169","18812",2335.9,901.9,"8.1","Beckham County","Oklahoma "
"2170","11470",2405,928.6,"4.8","Blaine County","Oklahoma "
"2171","32089",2353.9,908.9,"13.6","Bryan County","Oklahoma "
"2172","29550",3311.1,1278.4,"8.9","Caddo County","Oklahoma "
"2173","74409",2330.7,899.9,"31.9","Canadian County","Oklahoma "
"2174","42919",2133.8,823.9,"20.1","Carter County","Oklahoma "
"2175","34049",1945.3,751.1,"17.5","Cherokee County","Oklahoma "
"2176","15302",2004.6,774,"7.6","Choctaw County","Oklahoma "
"2177","3301",4753,1835.1,"0.7","Cimarron County","Oklahoma "
"2178","174253",1388.7,536.2,"125.5","Cleveland County","Oklahoma "
"2179","5780",1342.3,518.2,"4.3","Coal County","Oklahoma "
"2180","111486",2769.8,1069.4,"40.3","Comanche County","Oklahoma "
"2181","6651",1649,636.7,"4.0","Cotton County","Oklahoma "
"2182","14104",1971.2,761.1,"7.2","Craig County","Oklahoma "
"2183","60915",2475,955.6,"24.6","Creek County","Oklahoma "
"2184","26897",2555.2,986.6,"10.5","Custer County","Oklahoma "
"2185","28070",1918.5,740.7,"14.6","Delaware County","Oklahoma "
"2186","5551",2590.5,1000.2,"2.1","Dewey County","Oklahoma "
"2187","4497",3183.7,1229.2,"1.4","Ellis County","Oklahoma "
"2188","56735",2741.5,1058.5,"20.7","Garfield County","Oklahoma "
"2189","26605",2095.7,809.2,"12.7","Garvin County","Oklahoma "
"2190","41747",2851.7,1101,"14.6","Grady County","Oklahoma "
"2191","5689",2591.6,1000.6,"2.2","Grant County","Oklahoma "
"2192","6559",1656.1,639.4,"4.0","Greer County","Oklahoma "
"2193","3793",1393.1,537.9,"2.7","Harmon County","Oklahoma "
"2194","4063",2691.2,1039.1,"1.5","Harper County","Oklahoma "
"2195","10940",1494.6,577.1,"7.3","Haskell County","Oklahoma "
"2196","13023",2089.6,806.8,"6.2","Hughes County","Oklahoma "
"2197","28764",2079.1,802.8,"13.8","Jackson County","Oklahoma "
"2198","7010",1965.5,758.9,"3.6","Jefferson County","Oklahoma "
"2199","10032",1669.4,644.6,"6.0","Johnston County","Oklahoma "
"2200","48056",2379.7,918.8,"20.2","Kay County","Oklahoma "
"2201","13212",2338.9,903.1,"5.6","Kingfisher County","Oklahoma "
"2202","11347",2628,1014.7,"4.3","Kiowa County","Oklahoma "
"2203","10333",1870.5,722.2,"5.5","Latimer County","Oklahoma "
"2204","43270",4107.8,1586,"10.5","Le Flore County","Oklahoma "
"2205","29216",2482.9,958.6,"11.8","Lincoln County","Oklahoma "
"2206","29011",1928.6,744.6,"15.0","Logan County","Oklahoma "
"2207","8157",1335,515.4,"6.1","Love County","Oklahoma "
"2208","22795",1475.5,569.7,"15.4","McClain County","Oklahoma "
"2209","33433",4797.7,1852.4,"7.0","McCurtain County","Oklahoma "
"2210","16779",1605.9,620,"10.4","McIntosh County","Oklahoma "
"2211","8055",2478.1,956.8,"3.3","Major County","Oklahoma "
"2212","10829",961.2,371.1,"11.3","Marshall County","Oklahoma "
"2213","33366",1699.5,656.2,"19.6","Mayes County","Oklahoma "
"2214","12042",1083.5,418.3,"11.1","Murray County","Oklahoma "
"2215","68078",2107.9,813.9,"32.3","Muskogee County","Oklahoma "
"2216","11045",1895.8,732,"5.8","Noble County","Oklahoma "
"2217","9992",1463.3,565,"6.8","Nowata County","Oklahoma "
"2218","11551",1618.2,624.8,"7.1","Okfuskee County","Oklahoma "
"2219","599611",1836.7,709.2,"326.5","Oklahoma County","Oklahoma "
"2220","36490",1805.3,697,"20.2","Okmulgee County","Oklahoma "
"2221","41645",5830,2251,"7.1","Osage County","Oklahoma "
"2222","30561",1220.8,471.4,"25.0","Ottawa County","Oklahoma "
"2223","15575",1475,569.5,"10.6","Pawnee County","Oklahoma "
"2224","61507",1777.8,686.4,"34.6","Payne County","Oklahoma "
"2225","40581",3382.5,1306,"12.0","Pittsburg County","Oklahoma "
"2226","34119",1864,719.7,"18.3","Pontotoc County","Oklahoma "
"2227","58760",2040.6,787.9,"28.8","Pottawatomie County","Oklahoma "
"2228","10997",3619.2,1397.4,"3.0","Pushmataha County","Oklahoma "
"2229","4147",2957.6,1141.9,"1.4","Roger Mills County","Oklahoma "
"2230","55170",1748.2,675,"31.6","Rogers County","Oklahoma "
"2231","25412",1638.2,632.5,"15.5","Seminole County","Oklahoma "
"2232","33828",1745.3,673.9,"19.4","Sequoyah County","Oklahoma "
"2233","42299",2271.8,877.2,"18.6","Stephens County","Oklahoma "
"2234","16419",5276.6,2037.3,"3.1","Texas County","Oklahoma "
"2235","10384",2259.5,872.4,"4.6","Tillman County","Oklahoma "
"2236","503341",1477.2,570.3,"340.8","Tulsa County","Oklahoma "
"2237","47883",1458.3,563.1,"32.8","Wagoner County","Oklahoma "
"2238","48066",1079.7,416.9,"44.5","Washington County","Oklahoma "
"2239","11441",2599,1003.5,"4.4","Washita County","Oklahoma "
"2240","9103",3332.4,1286.6,"2.7","Woods County","Oklahoma "
"2241","18976",3217.8,1242.4,"5.9","Woodward County","Oklahoma "
"2242","2842321",248646.4,96002.5,"11.4","Oregon",NA
"2243","15317",7946.9,3068.3,"1.9","Baker County","Oregon "
"2244","70811",1752.1,676.5,"40.4","Benton County","Oregon "
"2245","278850",4838.9,1868.3,"57.6","Clackamas County","Oregon "
"2246","33301",2142.7,827.3,"15.5","Clatsop County","Oregon "
"2247","37557",1701,656.8,"22.1","Columbia County","Oregon "
"2248","60273",4145.4,1600.5,"14.5","Coos County","Oregon "
"2249","14111",7717,2979.5,"1.8","Crook County","Oregon "
"2250","19327",4215,1627.4,"4.6","Curry County","Oregon "
"2251","74958",7817.4,3018.3,"9.6","Deschutes County","Oregon "
"2252","94649",13045.4,5036.8,"7.3","Douglas County","Oregon "
"2253","1717",3118.7,1204.1,"0.6","Gilliam County","Oregon "
"2254","7853",11729.6,4528.8,"0.7","Grant County","Oregon "
"2255","7060",26249.4,10134.9,"0.3","Harney County","Oregon "
"2256","16903",1353,522.4,"12.5","Hood River County","Oregon "
"2257","146389",7214.1,2785.4,"20.3","Jackson County","Oregon "
"2258","13676",4612.5,1780.9,"3.0","Jefferson County","Oregon "
"2259","62649",4246.4,1639.5,"14.8","Josephine County","Oregon "
"2260","57702",15396.5,5944.6,"3.7","Klamath County","Oregon "
"2261","7186",21073.1,8136.3,"0.3","Lake County","Oregon "
"2262","282912",11795.3,4554.2,"24.0","Lane County","Oregon "
"2263","38889",2537.3,979.7,"15.3","Lincoln County","Oregon "
"2264","91227",5934.8,2291.4,"15.4","Linn County","Oregon "
"2265","26038",25609.3,9887.7,"1.0","Malheur County","Oregon "
"2266","228483",3069.1,1185,"74.4","Marion County","Oregon "
"2267","7625",5265.1,2032.8,"1.4","Morrow County","Oregon "
"2268","583887",1127.3,435.3,"517.9","Multnomah County","Oregon "
"2269","49541",1919.4,741.1,"25.8","Polk County","Oregon "
"2270","1918",2132.3,823.3,"0.9","Sherman County","Oregon "
"2271","21570",2854.7,1102.2,"7.6","Tillamook County","Oregon "
"2272","59249",8327.7,3215.3,"7.1","Umatilla County","Oregon "
"2273","23598",5275,2036.7,"4.5","Union County","Oregon "
"2274","6911",8146.6,3145.4,"0.8","Wallowa County","Oregon "
"2275","21683",6167.3,2381.2,"3.5","Wasco County","Oregon "
"2276","311554",1874.6,723.8,"166.2","Washington County","Oregon "
"2277","1396",4441.9,1715,"0.3","Wheeler County","Oregon "
"2278","65551",1853.4,715.6,"35.4","Yamhill County","Oregon "
"2279","11881643",116082.7,44819.6,"102.4","Pennsylvania",NA
"2280","78274",1346.9,520.1,"58.1","Adams County","Pennsylvania"
"2281","1336449",1891.3,730.2,"706.6","Allegheny County","Pennsylvania"
"2282","73478",1693.8,654,"43.4","Armstrong County","Pennsylvania"
"2283","186093",1127.3,435.3,"165.1","Beaver County","Pennsylvania"
"2284","47919",2627.8,1014.6,"18.2","Bedford County","Pennsylvania"
"2285","336523",2225.4,859.2,"151.2","Berks County","Pennsylvania"
"2286","130542",1361.9,525.8,"95.9","Blair County","Pennsylvania"
"2287","60967",2980.4,1150.7,"20.5","Bradford County","Pennsylvania"
"2288","541174",1573.8,607.6,"343.9","Bucks County","Pennsylvania"
"2289","152013",2042.4,788.6,"74.4","Butler County","Pennsylvania"
"2290","163029",1782.1,688.1,"91.5","Cambria County","Pennsylvania"
"2291","5913",1028.7,397.2,"5.7","Cameron County","Pennsylvania"
"2292","56846",990.8,382.6,"57.4","Carbon County","Pennsylvania"
"2293","123786",2868.7,1107.6,"43.2","Centre County","Pennsylvania"
"2294","376396",1958.1,756,"192.2","Chester County","Pennsylvania"
"2295","41699",1560.4,602.5,"26.7","Clarion County","Pennsylvania"
"2296","78097",2971.7,1147.4,"26.3","Clearfield County","Pennsylvania"
"2297","37182",2307.4,890.9,"16.1","Clinton County","Pennsylvania"
"2298","63202",1257.6,485.6,"50.3","Columbia County","Pennsylvania"
"2299","86169",2623.4,1012.9,"32.8","Crawford County","Pennsylvania"
"2300","195257",1425,550.2,"137.0","Cumberland County","Pennsylvania"
"2301","237813",1360.6,525.3,"174.8","Dauphin County","Pennsylvania"
"2302","547651",477.1,184.2,"1147.8","Delaware County","Pennsylvania"
"2303","34878",2146.3,828.7,"16.3","Elk County","Pennsylvania"
"2304","275572",2077.2,802,"132.7","Erie County","Pennsylvania"
"2305","145351",2046.4,790.1,"71.0","Fayette County","Pennsylvania"
"2306","4802",1108.9,428.1,"4.3","Forest County","Pennsylvania"
"2307","121082",1999.4,772,"60.6","Franklin County","Pennsylvania"
"2308","13837",1133.4,437.6,"12.2","Fulton County","Pennsylvania"
"2309","39550",1491.6,575.9,"26.5","Greene County","Pennsylvania"
"2310","44164",2267.2,875.4,"19.5","Huntingdon County","Pennsylvania"
"2311","89994",2148.5,829.5,"41.9","Indiana County","Pennsylvania"
"2312","46083",1697.8,655.5,"27.1","Jefferson County","Pennsylvania"
"2313","20625",1014.3,391.6,"20.3","Juniata County","Pennsylvania"
"2314","219039",1188.3,458.8,"184.3","Lackawanna County","Pennsylvania"
"2315","422822",2458.2,949.1,"172.0","Lancaster County","Pennsylvania"
"2316","96246",933.7,360.5,"103.1","Lawrence County","Pennsylvania"
"2317","113744",937.1,361.8,"121.4","Lebanon County","Pennsylvania"
"2318","291130",897.9,346.7,"324.2","Lehigh County","Pennsylvania"
"2319","328149",2307.6,891,"142.2","Luzerne County","Pennsylvania"
"2320","118710",3198.5,1234.9,"37.1","Lycoming County","Pennsylvania"
"2321","47131",2542.4,981.6,"18.5","Mc Kean County","Pennsylvania"
"2322","121003",1740.1,671.9,"69.5","Mercer County","Pennsylvania"
